"","address","lon","lat"
"821","KANDIYOHI COUNTY SHERIFF DEPT",-95.0155836,45.1144552
"822","KENYON POLICE DEPT",-92.984849,44.271745
"823","KITTSON COUNTY SHERIFF DEPT",NA,NA
"824","LA CRESCENT POLICE DEPT",-91.3048314,43.8289483
"825","LAC QUI PARLE COUNTY SHERIFF DEPT",-96.1932057,45.0143463
"826","LAKE BENTON POLICE DEPT",-96.2875,44.2611111
"827","LAKE OF THE WOODS COUNTY SHERIFF",-94.5837065,48.7102403
"828","LAKEFIELD POLICE DEPT",-95.1723964,43.6776555
"829","LAKEVILLE POLICE DEPT",-93.2483439,44.6853184
"830","LE CENTER POLICE DEPT",-93.731635,44.3908273
"831","LEECH LAKE TRIBAL POLICE",-94.6041785,47.3795359
"832","LESUEUR COUNTY SHERIFF DEPT",-93.7316511,44.3883559
"833","LINO LAKES POLICE DEPT",-93.1099985,45.1764594
"834","LITTLE FALLS POLICE DEPT",-94.3625846,45.9779332
"835","LONG PRAIRIE POLICE DEPT",-94.8661923,45.9651568
"836","LYLE POLICE DEPARTMENT",-88.0774772,41.7935769
"837","LYON COUNTY SHERIFF DEPT",-119.161679,38.9952271
"838","MADISON LAKE POLICE DEPT",-93.8153887,44.20362
"839","MAHNOMEN COUNTY SHERIFF DEPT",-95.9298222,47.2584792
"840","MANKATO DEPT OF PUBLIC SAFETY",-94.0088058,44.1616656
"841","MAPLE GROVE POLICE DEPT",-93.4423805,45.0995289
"842","MAPLETON POLICE DEPT",-93.9561287,43.9276938
"843","MAPLEWOOD POLICE DEPT",-93.0211824,45.0037768
"844","MARSHALL COUNTY SHERIFF",-84.9632266,42.2703469
"845","MARSHALL POLICE DEPT",-82.681474,35.795952
"846","MCLEOD COUNTY SHERIFF DEPT",-94.315422,44.8440016
"847","MEEKER COUNTY SHERIFF DEPT",-94.6823163,45.1507004
"848","MENAHGA POLICE DEPT",-95.0980797,46.753848
"849","MILACA POLICE DEPT",-93.6493846,45.7554058
"850","MILLE LACS COUNTY SHERIFF DEPT",-93.6218744,45.9228403
"851","MINNEOTA POLICE DEPT",-93.46547,44.940299
"852","MINNESOTA LAKE POLICE DEPARTMENT",-92.7634253,46.4543281
"853","MINNETONKA POLICE DEPT",-93.465554,44.940103
"854","MN DEPT OF CORRECTIONS ST PAUL",-93.1619194,44.9710707
"855","MN DEPT OF PUBLIC SAFETY",-93.2310904,44.9738952
"856","MN DNR SAINT PAUL",-93.1727811,44.979389
"857","MN METRO TRANSIT POLICE DEPT",-94.6858998,46.729553
"858","MN STATE PATROL",-95.747075,44.448578
"859","MONTEVIDEO POLICE DEPT",-95.7253489,44.9486103
"860","MOOSE LAKE POLICE DEPT",-92.7634253,46.4543281
"861","MORA POLICE DEPT",-93.2954452,45.8769747
"862","MORGAN POLICE DEPT",139.669285,-34.034181
"863","MORRISON COUNTY SHERIFF DEPT",-94.052545,45.9846475
"864","MOUNDS VIEW POLICE DEPT",-90.2150812,38.7401563
"865","MOUNTAIN LAKE POLICE DEPT",-94.9308822,43.93863
"866","MOWER COUNTY SHERIFF DEPT",-92.6983868,43.6824988
"867","NEVIS POLICE DEPT",-95.060209,46.921153
"868","NEW RICHLAND POLICE DEPT",-93.4937448,43.8949995
"869","NEW ULM POLICE DEPT",-94.4631533,44.3109514
"870","NEWPORT POLICE DEPARTMENT",-71.3110304,41.4929756
"871","NICOLLET COUNTY SHERIFF DEPT",-93.958325,44.321056
"872","NISSWA POLICE DEPT",-94.2884782,46.5224328
"873","NOBLES COUNTY SHERIFF DEPT",-95.8142885,43.7196932
"874","NORMAN COUNTY SHERIFF DEPT",-96.5143675,47.297784
"875","NORTHFIELD POLICE DEPT",-93.1641686,44.4547832
"876","OAK PARK HEIGHTS POLICE DEPT",-92.8200146,45.0321776
"877","OLMSTED COUNTY SHERIFF DEPT",-92.4605204,44.0200958
"878","ONAMIA POLICE DEPT",-93.6688851,46.0705417
"879","ORTONVILLE POLICE DEPT",-83.4430002,42.8522506
"880","OTTER TAIL COUNTY SHERIFF DEPT",-96.0758308,46.2802226
"881","OWATONNA POLICE DEPT",-93.2232952,44.0869037
"882","PARK RAPIDS POLICE DEPT",-95.069083,46.9146954
"883","PARKERS PRARIE POLICE DEPT",NA,NA
"884","PAYNESVILLE POLICE DEPT",-94.713497,45.3810224
"885","PEQUOT LAKES POLICE DEPT",-94.3075818,46.6037292
"886","PINE COUNTY SHERIFF DEPT",-84.1524221,31.5793005
"887","PINE RIVER POLICE DEPT",-94.4054667,46.7190718
"888","PIPESTONE COUNTY SHERIFF DEPT",-96.3226072,43.9973355
"889","PRIOR LAKE POLICE DEPT",-93.4264769,44.7149828
"890","PROCTOR POLICE DEPT",-92.2253748,46.7427872
"891","RAMSEY COUNTY SHERIFF DEPT",-97.6108082,33.2316497
"892","RAMSEY POLICE DEPT",-93.4596721,45.232469
"893","RANDALL POLICE DEPT",-98.0447687,39.642508
"894","RED LAKE COUNTY SHERIFF OFFICE",NA,NA
"895","RED WING POLICE DEPT",-92.5318798,44.5624202
"896","RENVILLE COUNTY SHERIFF DEPT",-94.976654,44.6674445
"897","RENVILLE POLICE DEPT",-95.2122414,44.7922566
"898","RICE COUNTY SHERIFF DEPT",-98.183754,38.3516299
"899","RICE POLICE DEPT",-96.4980996,32.2436845
"900","RICHFIELD POLICE DEPT",-93.2689005,44.8808486
"901","ROSEAU COUNTY SHERIFF DEPT",-95.9820524,48.7249475
"902","ROSEAU POLICE DEPT",-95.7617454,48.8469757
"903","ROSEMOUNT POLICE DEPT",-87.863011,41.9950587
"904","ROYALTON  POLICE DEPT",-72.5217414,43.8206247
"905","RUSHFORD POLICE DEPT",-91.7547805,43.8070172
"906","SAINT JAMES POLICE DEPT",-91.7712486,37.9520823
"907","SAINT LOUIS COUNTY SHERIFF DEPT",-90.3391089,38.6485429
"908","SAINT LOUIS PARK POLICE DEPT",-90.3391203,38.6951425
"909","SAINT PAUL POLICE DEPT",-82.3105963,36.9044765
"910","SARTELL POLICE DEPT",-94.2085962,45.6148884
"911","SAUK CENTRE POLICE DEPT",-94.9537488,45.736476
"912","SAUK RAPIDS POLICE DEPARTMENT",-94.1668978,45.590729
"913","SAVAGE POLICE DEPT",-93.3545452,44.7654826
"914","SHAKOPEE POLICE DEPT",-93.510167,44.795602
"915","SHERBURNE COUNTY SHERIFF'S OFFICE",-93.7298983,45.4644612
"916","SIBLEY COUNTY SHERIFF OFFICE",-94.1513764,44.5502089
"917","SILVER BAY POLICE DEPARTMENT",-91.2696923,47.2945909
"918","SLAYTON POLICE DEPT",-95.756199,43.9897352
"919","SLEEPY EYE POLICE DEPT",-94.724285,44.2982962
"920","SOUTH LAKE MINNETONKA POLICE",-93.5861455,44.9019593
"921","SOUTH SAINT PAUL POLICE DEPT",-93.0375662,44.8915289
"922","STAPLES POLICE DEPT",NA,NA
"923","STARBUCK POLICE DEPT",-95.5280127,45.6126685
"924","STEARNS COUNTY SHERIFF OFFICE",-94.5865603,45.5844792
"925","STEELE COUNTY SHERIFF DEPT",-93.1779659,43.9758523
"926","STEVENS COUNTY SHERIFF DEPT",-89.5815171,44.5202148
"927","STILLWATER POLICE DEPT",-92.8113896,45.0567625
"928","SWIFT COUNTY SHERIFF DEPT",-95.7196042,45.2315651
"929","THIEF RIVER FALLS POLICE DEPT",-96.1811473,48.1191353
"930","TRACY POLICE DEPT",-121.413432,37.7630275
"931","TRAVERSE COUNTY SHERIFF DEPT",-85.1846781,44.7391138
"932","TRUMAN POLICE DEPT",-94.4372636,43.827827
"933","US DHS INVESTIGATIONS SAC ST PAUL",-93.0899578,44.9537029
"934","VERNDALE POLICE DEPT",-95.015207,46.3974765
"935","WABASHA COUNTY SHERIFF DEPT",-92.2236667,44.3020812
"936","WADENA COUNTY SHERIFF DEPT",-94.936044,46.6415934
"937","WADENA POLICE DEPT",-95.1360243,46.438375
"938","WAITE PARK POLICE DEPT",-94.2338625,45.5543354
"939","WARROAD POLICE DEPT",-95.3334997,48.9125907
"940","WASECA COUNTY SHERIFF DEPT",-93.6623239,43.961388
"941","WASECA POLICE DEPT",-93.5078759,44.0752661
"942","WATONWAN COUNTY SHERIFF DEPT",-94.6253768,43.9811254
"943","WAYZATA POLICE DEPT",-93.511953,44.970966
"944","WELLS POLICE DEPT",-70.5804288,43.3223294
"945","WEST SAINT PAUL POLICE",-93.0844228,44.8971639
"946","WHITE BEAR LAKE POLICE DEPT",-93.0126836,45.0838834
"947","WHITE EARTH TRIBAL POLICE",-95.6422923,47.2460424
"948","WINONA POLICE DEPT",-91.6408844,44.0529742
"949","WINSTED POLICE DEPT",-73.0689378,41.9213723
"950","WORTHINGTON POLICE DEPT",-83.0162327,40.0977667
"951","YELLOW MEDICINE COUNTY SHERIFF",-95.5450928,44.8095725
"952","ZUMBROTA POLICE DEPT",-92.6699001,44.2950549
"953","ADAIR COUNTY SHERIFF DEPT",-94.4577495,41.3050275
"954","ANDREW COUNTY SHERIFF DEPT",-82.7206725,33.7247643
"955","APPLETON CITY POLICE DEPT",-72.608676,42.203668
"956","ARCHIE POLICE DEPT",-94.3537986,38.4801984
"957","ASH GROVE POLICE DEPT",-93.5846838,37.315896
"958","AUDRAIN COUNTY SHERIFF DEPT",-91.8187302,39.1678612
"959","BARTON COUNTY SHERIFF DEPT",NA,NA
"960","BATES CITY POLICE DEPT",-94.0723771,39.0039406
"961","BATES COUNTY SHERIFF DEPT",-94.332031,38.2566711
"962","BELLE POLICE DEPT",-91.7215748,38.2870843
"963","BELTON POLICE DEPT",-97.456266,31.0557288
"964","BERKELEY POLICE DEPT",-122.2732605,37.8701844
"965","BERNIE POLICE DEPT",-89.968972,36.670157
"966","BLUE SPRINGS POLICE DEPT",-94.2782019,39.017326
"967","BOLLINGER COUNTY SHERIFF DEPT",-89.9711823,37.305212
"968","BONNE TERRE POLICE DEPT",-90.5355833,37.9900518
"969","BOWLING GREEN POLICE DEPT",-86.4445517,36.9959382
"970","BRANSON POLICE",-93.2174611,36.6411362
"971","BUCKNER POLICE DEPT",-94.199043,39.1327107
"972","BUFFALO POLICE DEPT",-78.8837395,42.9474292
"973","BUNCETON POLICE DEPT",-92.7993592,38.7880775
"974","BYRNES MILL POLICE DEPT",-90.5629034,38.2322766
"975","CALIFORNIA POLICE DEPT",-116.8753481,33.9255313
"976","CALLAWAY COUNTY SHERIFF DEPT",-91.9315073,38.8440852
"977","CAPE GIRARDEAU CTY SHERIFF OFFICE",-89.6678589,37.3843314
"978","CARTHAGE POLICE DEPT",-79.406352,35.327796
"979","CARUTHERSVILLE POLICE DEPT",-89.661965,36.1833498
"980","CEDAR COUNTY SHERIFF OFFICE",-91.1212421,41.7617711
"981","CENTRALIA POLICE DEPT",-92.1377296,39.2109139
"982","CHRISTIAN COUNTY SHERIFF DEPT",-87.4892624,36.8672433
"983","CLARKTON POLICE DEPT",-117.0443278,46.4135219
"984","CLAY COUNTY RANGER DIVISION",NA,NA
"985","CLEVER POLICE DEPT",NA,NA
"986","COLE COUNTY SHERIFF DEPT",-92.2630393,38.5052486
"987","COOPER COUNTY SHERIFF DEPT",-95.6896467,33.3746884
"988","COTTLEVILLE POLICE DEPT",-90.6524849,38.748289
"989","CRANE POLICE DEPT",-93.572193,36.9043613
"990","CROCKER POLICE DEPT",-92.264229,37.948414
"991","CRYSTAL LAKES POLICE DEPT",-94.2187028,44.10788
"992","CUBA POLICE DEPT",-91.4027198,38.057812
"993","DALLAS COUNTY SHERIFF OFFICE",-96.8141091,32.777543
"994","DENT COUNTY SHERIFF DEPT",-91.1732561,36.2005588
"995","DEXTER POLICE DEPT",-89.9660751,36.7966182
"996","DOOLITTLE POLICE DEPT",-91.8809939,37.9403186
"997","DUENWEG POLICE DEPARTMENT",-94.4123971,37.0826204
"998","DUNKLIN COUNTY SHERIFF DEPT",-90.055447,36.2364268
"999","DUQUESNE POLICE DEPT",-94.4590991,37.0740833
"1000","EAST LYNNE POLICE DEPT",-70.9582407,42.4707622
"1001","EASTERN MO LAW ENFORCEMENT TRNG CTR",NA,NA
"1002","EL DORADO SPRINGS POLICE DEPT",-94.0213303,37.8769799
"1003","ELDON POLICE DEPT",-92.5800341,38.3500645
"1004","ELLISVILLE POLICE DEPT",-90.5919241,38.5927382
"1005","ELLSINORE POLICE DEPT",-117.3315771,33.6676783
"1006","ELSBERRY POLICE DEPT",-90.7830219,39.1656812
"1007","EVERTON POLICE DEPT",-93.1076765,36.2297936
"1008","FAIR GROVE POLICE DEPT",-93.1572543,37.3831105
"1009","FAIRVIEW POLICE DEPT",-73.9999432,40.8117386
"1010","FAYETTE POLICE DEPT",-91.060661,31.711553
"1011","FERGUSON POLICE DEPT",-90.3030741,38.740775
"1012","FORDLAND POLICE DEPT",-92.9069505,37.3392342
"1013","FORISTELL POLICE DEPT",-90.955972,38.8150501
"1014","FORSYTH POLICE DEPT",-93.121861,36.696835
"1015","FRANKLIN COUNTY NARC ENF",NA,NA
"1016","FREDERICKTOWN POLICE DEPT",-90.2945245,37.5610384
"1017","GASCONADE COUNTY SHERIFF DEPT",-91.4821482,38.4335915
"1018","GERALD POLICE DEPT",-91.3355652,38.398445
"1019","GIDEON POLICE DEPARTMENT",-89.9195141,36.4551826
"1020","GLADSTONE DEPT OF PUBLIC SAFETY",NA,NA
"1021","GRAIN VALLEY POLICE DEPT",-94.1955388,39.0189052
"1022","HARRISONVILLE POLICE DEPT",-94.3473888,38.6551292
"1023","HARTVILLE POLICE DEPT",-81.3325324,40.9641482
"1024","HENRIETTA POLICE DEPT",-84.1805146,42.4511466
"1025","HERMANN POLICE DEPT",-91.4485349,38.690543
"1026","HOLDEN POLICE DEPT",-68.6626822,44.7559273
"1027","HOLLISTER POLICE DEPT",-121.3937986,36.8923865
"1028","HOLT COUNTY SHERIFF DEPT",-84.516895,42.6412882
"1029","HOLT POLICE DEPT",-94.3422282,39.4529786
"1030","HOLTS SUMMIT POLICE DEPT",-92.141224,38.6227206
"1031","HOWELL COUNTY SHERIFF DEPT",-74.2494772,40.2634862
"1032","HUMANSVILLE POLICE DEPT",-93.5776056,37.7954091
"1033","HURLEY POLICE DEPT",-90.184528,46.444324
"1034","IRONTON POLICE DEPT",-90.6287998,37.5980026
"1035","JEFFERSON CITY POLICE DEPT",-88.816101,42.991589
"1036","JEFFERSON COLLEGE POLICE DEPT",-105.1498594,39.7203797
"1037","JOPLIN POLICE DEPT",-94.5109982,37.0890674
"1038","KENNETT POLICE DEPT",-90.0552902,36.235511
"1039","KIMBERLING CITY POLICE DEPT",-93.4199651,36.6337495
"1040","KIRKWOOD POLICE DEPARTMENT",-90.6493677,40.9121132
"1041","KNOBNOSTER POLICE DEPT",-93.7409156,38.7624502
"1042","LACLEDE COUNTY SHERIFF OFFICE",-92.6643055,37.683041
"1043","LADDONIA POLICE DEPARTMENT",-91.6454385,39.24254
"1044","LAKE OZARK POLICE DEPT",-92.6348978,38.1832796
"1045","LAKE WINNEBAGO POLICE DEPT",-94.3747889,38.8347139
"1046","LANAGAN POLICE DEPT",-94.4488184,36.6085206
"1047","LAURIE POLICE DEPARTMENT",3.10034,45.2763459
"1048","LEASBURG POLICE DEPT",-81.874682,28.809667
"1049","LEWIS COUNTY SHERIFF OFFICE",-83.3197238,38.6040757
"1050","LIBERAL POLICE DEPT",-100.9206711,37.0415177
"1051","LILBOURN POLICE DEPT",-89.6153747,36.5958643
"1052","LINCOLN UNIVERSITY POLICE",-96.696403,40.816724
"1053","LINN CREEK POLICE DEPT",-92.7118076,38.0377978
"1054","LONE JACK POLICE DEPT",-94.172642,38.873197
"1055","MACON COUNTY SHERIFF DEPT",-83.637277,32.8291389
"1056","MALDEN POLICE DEPT",-71.0728892,42.4266755
"1057","MARBLE HILL POLICE DEPT",-89.9796307,37.2992298
"1058","MARCELINE POLICE DEPT",-92.9484492,39.7169583
"1059","MARIES COUNTY SHERIFF DEPT",-91.949021,38.1738674
"1060","MARSTON POLICE DEPT",67.0214041,24.8645304
"1061","MARTHASVILLE POLICE DEPT",-91.0576449,38.6283838
"1062","MCDONALD COUNTY SHERIFF DEPT",-94.315422,36.617812
"1063","MERRIAM WOODS POLICE DEPT",-93.1618468,36.7139495
"1064","MEXICO DEPARTMENT OF PUBLIC SAFETY",-91.8811625,39.1741558
"1065","MID MO DRUG TASK FORCE",NA,NA
"1066","MILLER COUNTY SHERIFF DEPT",-84.7384393,31.1745581
"1067","MILLER POLICE DEPT",-96.7455939,32.9917306
"1068","MIRAMIGUOA VILLAGE POLICE DEPT",NA,NA
"1069","MISSOURI CAPITAL POLICE",-92.175963,38.5790659
"1070","MO DEPT OF PUBLIC SAFETY",-92.176255,38.5788376
"1071","MO SOUTHEAST DTF",-94.5701803,39.1040382
"1072","MO STATE HIGHWAY PATROL",-91.9825832,37.008781
"1073","MOLINE ACRES POLICE DEPT",-90.2440338,38.7514244
"1074","MONITEAU COUNTY SHERIFF DEPT",-92.5792482,38.5827118
"1075","MORGAN COUNTY SHERIFF OFFICE",-111.6784659,41.0361777
"1076","MOSCOW MILLS POLICE DEPT",-90.9181916,38.9478267
"1077","MUSTANG DTF",NA,NA
"1078","NEOSHO POLICE DEPT",-94.3707412,36.8709998
"1079","NEW BLOOMFIELD POLICE DEPT",-92.0912956,38.7203167
"1080","NEW MADRID COUNTY R-1 CAMPUS POLICE",-89.7755338,36.5227538
"1081","NEW MADRID COUNTY SHERIFF DEPT",-89.7755338,36.5227538
"1082","NEW MADRID POLICE DEPT",-89.5286167,36.5890884
"1083","NEWBURG POLICE DEPT",-91.9028529,37.9142084
"1084","NIANGUA POLICE DEPT",-92.7507289,38.0050119
"1085","NIXA POLICE DEPT",-93.3100992,37.0453179
"1086","NOEL MARSHAL'S OFFICE",-94.4855652,36.5443419
"1087","NORMANDY POLICE DEPT",-90.304395,38.706254
"1088","NORTHWOODS POLICE DEPT",-90.2800687,38.7059126
"1089","OAKVIEW POLICE DEPT",-82.3430681,29.6447586
"1090","OREGON COUNTY SHERIFF DEPT",-89.3296971,42.0130426
"1091","ORRICK POLICE DEPT",NA,NA
"1092","OSAGE COUNTY SHERIFF DEPT",-95.683745,38.610382
"1093","OZARK COUNTY  SHERIFF DEPT",-85.6405935,31.4580048
"1094","PACIFIC POLICE DEPT",-121.3152198,37.9833485
"1095","PEMISCOT COUNTY SHERIFF DEPT",-89.8292512,36.0839594
"1096","PETTIS COUNTY SHERIFF DEPT",-93.2267081,38.7079511
"1097","PIEDMONT POLICE DEPT",-122.2323173,37.8244434
"1098","PILOT GROVE CITY POLICE",-92.9120553,38.8745149
"1099","PLATTSBURG POLICE DEPT",-94.4479578,39.5665289
"1100","PLEASANT VALLEY POLICE DEPT",-81.8595756,40.2720151
"1101","POPLAR BLUFF POLICE DEPT",-90.3912855,36.7577407
"1102","PORTAGEVILLE POLICE DEPT",-89.7004541,36.4250733
"1103","PURCELL POLICE DEPT",-94.4342872,37.2404885
"1104","PURDY POLICE DEPT",-93.9215308,36.8177696
"1105","RALLS COUNTY SHERIFF DEPT",-91.4001,39.5872
"1106","RAY COUNTY SHERIFF DEPT",-110.9061563,33.0593994
"1107","RIVERVIEW POLICE DEPT",-83.1945081,42.1767793
"1108","ROLLA POLICE DEPT",-91.7712486,37.9520823
"1109","SAINT ANN POLICE DEPT",-90.3821679,38.7287643
"1110","SAINT CHARLES COUNTY SHERIFF'S DEPT",-88.3565749,41.9009697
"1111","SAINT CLAIR COUNTY SHERIFF DEPT.",-82.4228914,42.9744635
"1112","SAINT FRANCOIS COUNTY SHERIFF DEPT",-90.4377422,37.7641321
"1113","SAINT GENEVIEVE CTY SHERIFF DEPT",NA,NA
"1114","SAINT LOUIS COUNTY POLICE DEPT",-90.338952,38.6498929
"1115","SAINT LOUIS METRO POLICE DEPT",-90.338952,38.6498929
"1116","SAVANNAH POLICE DEPARTMENT",-81.0075122,32.035535
"1117","SCHUYLER COUNTY SHERIFF'S OFFICE",-76.8705373,42.3766065
"1118","SCOTLAND COUNTY SHERIFF DEPT",-79.459887,34.7753756
"1119","SCOTT COUNTY SHERIFF OFFICE",-93.5268661,44.795894
"1120","SEDALIA POLICE DEPT",-92.7455234,38.976473
"1121","SELIGMAN POLICE DEPT",NA,NA
"1122","SENECA POLICE DEPT",-82.9517625,34.6863014
"1123","SHELBINA POLICE DEPT",-92.0453507,39.6943095
"1124","SPRINGFIELD AIRPORT POLICE DEPT",NA,NA
"1125","STODDARD COUNTY SHERIFF DEPT",-89.9253233,36.8680558
"1126","STOVER POLICE DEPT",-92.9958273,38.4407752
"1127","STURGEON POLICE DEPT",-87.3741821,44.8346581
"1128","TERRE DU LAC POLICE DEPT",NA,NA
"1129","TROY POLICE DEPARTMENT",-84.2018482,40.0386368
"1130","UNION POLICE DEPT",-90.9926738,38.4606345
"1131","UNIONVILLE POLICE DEPT",-93.002118,40.475984
"1132","US MARSHAL SERVICE ST LOUIS",-90.1567695,38.6236143
"1133","VELDA CITY POLICE DEPT",-90.2921672,38.6913957
"1134","VERNON COUNTY SHERIFF DEPT",-99.2838978,34.1532264
"1135","VERONA POLICE DEPT",-74.2465823,40.8325815
"1136","VIENNA POLICE DEPARTMENT",-81.5485028,39.3245597
"1137","WALNUT GROVE POLICE",-95.4699897,44.224335
"1138","WAYNESVILLE POLICE DEPT",-82.9878366,35.4894851
"1139","WEBB CITY POLICE DEPT",-85.2783922,31.2625403
"1140","WELLSTON POLICE DEPT",-90.2891894,38.6749635
"1141","WEST PLAINS POLICE DEPT",-91.8715481,36.7546822
"1142","WRIGHT COUNTY SHERIFF OFFICE",-93.8648057,45.2076748
"1143","ALCORN COUNTY SHERIFF DEPT",-88.5518451,34.9103275
"1144","ATTALA COUNTY SHERIFF DEPT",-89.5907651,33.0597126
"1145","BAY SPRINGS POLICE DEPT",-89.2906385,31.9847492
"1146","BAY ST LOUIS POLICE DEPT",-89.3453304,30.3169186
"1147","BELMONT POLICE DEPT",-122.2767831,37.5181094
"1148","BILOXI POLICE DEPT",-88.9016876,30.3981097
"1149","BOONEVILLE POLICE DEPT",-93.9149717,35.1399951
"1150","BRANDON POLICE DEPT",-90.0156741,32.2828698
"1151","BRUCE POLICE DEPT",-89.3446482,33.9910186
"1152","BYHALIA POLICE DEPT",-89.6891489,34.87743
"1153","CLARKSDALE POLICE DEPT",-90.5755496,34.2010039
"1154","COAHOMA COUNTY SHERIFF DEPT",-90.5764184,34.2038843
"1155","COFFEEVILLE POLICE DEPT",-89.678971,33.9778936
"1156","COPIAH COUNTY SHERIFF DEPT",-90.3903908,31.9316399
"1157","CRYSTAL SPRINGS POLICE DEPT",-90.3589313,31.9871747
"1158","DIAMONDHEAD POLICE DEPARTMENT",-89.3812439,30.3822121
"1159","FBI JACKSON DIV GULFPORT RES AGENCY",NA,NA
"1160","FLOWOOD POLICE DEPT",-90.0917249,32.3335846
"1161","FOREST POLICE DEPT",-81.8686652,35.3322599
"1162","FORREST COUNTY SHERIFF DEPT",-79.4558007,41.4960904
"1163","FULTON POLICE DEPT",-76.415446,43.3208407
"1164","GEORGE COUNTY SHERIFF DEPT",-74.0781733,40.6413649
"1165","GRENADA COUNTY SHERIFF DEPT",NA,NA
"1166","GRENADA POLICE DEPT",-89.8017579,33.7859784
"1167","GULFPORT POLICE DEPT",-82.7058349,27.746315
"1168","GUNTOWN POLICE DEPT",-88.658966,34.4441489
"1169","HEIDELBERG POLICE DEPT",-80.0875133,40.3926424
"1170","HERNANDO POLICE DEPT",NA,NA
"1171","HINDS COMMUNITY COLLEGE POLICE",-90.2060074,32.2988824
"1172","HINDS COUNTY SHERIFF DEPT",-90.1828261,32.2968282
"1173","HOLMES COMMUNITY COLLEGE POLICE",NA,NA
"1174","KEMPER COUNTY SHERIFF DEPT",-88.7108964,32.8018452
"1175","KOSCIUSKO POLICE DEPT",-89.591494,33.0586888
"1176","LAFAYETTE COUNTY METRO NARCOTICS",-92.027319,30.1895142
"1177","LAFAYETTE COUNTY SHERIFF DEPT",-85.2803327,34.7044178
"1178","LAUDERDALE COUNTY SHERIFF DEPT",-80.0979543,26.1924272
"1179","LEAKE COUNTY SHERIFF DEPT",-89.4742177,32.8073509
"1180","LEFLORE COUNTY SHERIFF DEPT",NA,NA
"1181","LOUISVILLE POLICE DEPT",-105.1631134,39.9728195
"1182","MACON POLICE DEPT",-83.6932338,32.8179992
"1183","MCCOMB POLICE DEPT",-83.792603,41.107237
"1184","MERIDIAN POLICE DEPT",-116.3766621,43.5998944
"1185","MS BUREAU OF NARCOTICS",-90.241081,32.2054639
"1186","MS DEPT OF CORRECTIONS",-88.6591209,33.6119001
"1187","MS DEPT OF PUBLIC SAFETY",-90.2044015,32.2980853
"1188","MS DEPT OF TRANSPORTATION",-99.852592,30.5278244
"1189","MS STATE UNIVERSITY POLICE",-89.5438031,30.8455919
"1190","MYRTLE POLICE DEPT",-78.8820334,33.6977953
"1191","NATCHEZ POLICE DEPT",-91.3724201,31.5589626
"1192","OCEAN SPRINGS POLICE DEPT",-88.7650922,30.4090856
"1193","OKTIBBEHA COUNTY SHERIFF DEPT",-88.90306,33.3886689
"1194","OLIVE BRANCH POLICE DEPT",-89.804482,34.9411512
"1195","PEARL POLICE DEPT",-90.1264386,32.2753254
"1196","PEARL RIVER VALLEY RESERVOIR PD",-74.0218063,41.0589855
"1197","PHILADELPHIA POLICE DEPT",-75.15706,39.956624
"1198","PONTOTOC POLICE DEPT",-88.9998057,34.2502435
"1199","PRENTISS POLICE DEPT",-89.8818648,31.5865418
"1200","RALEIGH POLICE DEPT",-78.5995789,35.8925872
"1201","RANKIN COUNTY SHERIFF DEPT",-101.937975,31.2273908
"1202","RIDGELAND POLICE DEPT",-90.1354688,32.4209743
"1203","SALTILLO POLICE DEPT",-88.2099653,35.3758306
"1204","SENATOBIA POLICE DEPT",-89.9645029,34.6192702
"1205","SIMPSON COUNTY SHERIFF DEPT",NA,NA
"1206","SOUTHAVEN POLICE DEPT",-90.0050479,34.9861986
"1207","STARKVILLE POLICE DEPT",-88.8163647,33.4628116
"1208","TALLAHATCHIE COUNTY SHERIFF DEPT",-90.1869644,33.9302578
"1209","TATE COUNTY SHERIFF DEPT",-89.8985,35.465946
"1210","TUPELO POLICE DEPT",-88.7030799,34.2596245
"1211","UNIV OF SOUTHERN MS POLICE DEPT",-89.3337756,31.3309529
"1212","US DOI NPS NATCHEZ TRACE PKWY",NA,NA
"1213","VAIDEN POLICE DEPT",-89.7425222,33.3315529
"1214","YALOBUSHA COUNTY SHERIFF DEPT",-89.6300856,34.1511043
"1215","ANACONDA DEER LODGE CTY POLICE DEPT",-112.9537206,46.1230427
"1216","BEAVERHEAD CTY SHERIFF DEPT",NA,NA
"1217","BIG HORN CO SHERIFF DEPT",-107.608527,45.7319699
"1218","BLACKFEET TRIBAL LAW ENFORCEMENT",NA,NA
"1219","BLAINE CTY SHERIFF DEPT",-114.3021837,43.504891
"1220","BRIDGER POLICE DEPT",-108.9094609,45.2945436
"1221","BROADWATER CTY SHERIFF DEPT",NA,NA
"1222","CARTER CTY SHERIFF DEPT",-82.2087774,36.3484714
"1223","CASCADE CTY SHERIFF",-116.0436207,44.517344
"1224","CHINOOK POLICE DEPT",-109.228789,48.592523
"1225","CHOUTEAU CTY SHERIFF DEPT",-95.3430239,36.1859301
"1226","COLUMBIA FALLS POLICE DEPT",-114.1829823,48.3732804
"1227","CONRAD POLICE DEPT",-111.947549,48.169434
"1228","CUT BANK POLICE DEPT",-112.3300081,48.6355155
"1229","DANIELS CTY SHERIFF DEPT",-83.9971995,37.4309157
"1230","DILLON POLICE DEPT",-79.3754627,34.4182433
"1231","FALLON CTY SHERIFF DEPT",-105.1213956,46.8349461
"1232","FLATHEAD CTY SHERIFF DEPT",-114.3109344,48.1895442
"1233","FORT BENTON POLICE DEPT",-110.670121,47.814805
