"","Station.Name","lon","lat"
"851","CUSTER COUNTY SHERIFF DEPT",-103.600888,43.7652882
"852","DE BEQUE MARSHALS OFFICE",-108.214118,39.333054
"853","DELTA POLICE DEPT",-112.57717,39.3521777
"854","DENVER COUNTY SHERIFF DEPT",-104.99097,39.739243
"855","DOUGLAS COUNTY SHERIFF DEPT",-105.3808817,42.7598476
"856","EAGLE COUNTY SHERIFF DEPT",-107.088416,39.395166
"857","EAGLE POLICE DEPT",-106.828,39.6551
"858","EATON POLICE DEPT",-84.6328343,39.7475011
"859","EL PASO COUNTY SHERIFF'S OFFICE",-106.4812208,31.7703195
"860","ELBERT COUNTY SHERIFF DEPT",-104.4641149,39.3423163
"861","ELIZABETH FIRE PROTECT DIST",-88.9799007,41.6878682
"862","ELIZABETH POLICE DEPT",-74.2119431,40.6669713
"863","ENGLEWOOD POLICE DEPT",-73.9771039,40.8922781
"864","ESTES PARK POLICE DEPT",-105.5206292,40.3776847
"865","FAIRPLAY POLICE DEPT",-106.0030826,39.2253137
"866","FEDERAL HEIGHTS POLICE DEPT.",-105.015564,39.8589613
"867","FORT COLLINS POLICE DEPT",-105.040034,40.5569235
"868","FORT LUPTON POLICE DEPT",-104.812492,40.0796192
"869","FOUNTAIN POLICE DEPT",-104.7042614,38.6851915
"870","FREMONT COUNTY SHERIFF DEPT",-83.117625,41.3470299
"871","GILPIN COUNTY SHERIFF DEPT",-105.4536718,39.8770159
"872","GLENWOOD SPRINGS POLICE DEPT",-107.327304,39.5470432
"873","GRAND COUNTY SHERIFF DEPT",-85.631304,42.975618
"874","GRAND VALLEY FIRE PROTECTION DIST",-108.0297636,39.439788
"875","GREELEY POLICE DEPT",-104.7271185,40.4234507
"876","GREEN MOUNTAIN FALLS POLICE DEPT",-105.0169263,38.9349905
"877","GREENWOOD VILLAGE POLICE DEPT",-104.9034282,39.6062895
"878","GUNNISON  POLICE DEPARTMENT",-106.928606,38.545228
"879","GUNNISON COUNTY SHERIFF DEPT",-106.9323965,38.5395576
"880","HAXTUN POLICE DEPARTMENT",-102.6288218,40.6424067
"881","HINSDALE COUNTY SHERIFF DEPT",-107.3848831,37.9316309
"882","HOLYOKE POLICE DEPT",-72.608676,42.203668
"883","HOTCHKISS MARSHAL'S OFFICE",NA,NA
"884","HUERFANO COUNTY SHERIFF DEPT",-104.9388853,37.6125984
"885","IDAHO SPRINGS POLICE DEPT",-105.4952787,39.742499
"886","IMMIGRATION AND CUSTOMS ENFORCEMENT",-122.2913094,47.4905395
"887","JEFFERSON COUNTY SHERIFF DEPT.",-94.3774232,42.0172457
"888","JOHNSTOWN POLICE DEPT",-104.9069085,40.3298425
"889","KERSEY POLICE DEPT",-104.561091,40.387444
"890","KIOWA COUNTY SHERIFF'S OFFICE",-104.4641149,39.3423163
"891","KIOWA POLICE DEPT",-104.4676807,39.3464659
"892","KIT CARSON COUNTY SHERIFF",-102.2715115,39.302843
"893","LA JARA POLICE DEPT",-105.9606059,37.2738786
"894","LA PLATA COUNTY SHERIFF DEPT",-76.9829956,38.5232927
"895","LAFAYETTE POLICE DEPT",-92.011492,30.211129
"896","LAKE CO SHERIFF DEPT",-81.7306087,28.8014523
"897","LAKEWOOD POLICE DEPT",-122.5054736,47.1715858
"898","LAMAR POLICE DEPT",-94.2759756,37.4937145
"899","LARIMER COUNTY SHERIFF DEPT",-105.0332766,40.5632579
"900","LAS ANIMAS COUNTY SHERIFF OFFICE",-104.1001326,37.2994909
"901","LOG LANE VILLAGE MARSHAL'S OFFICE",-103.8296732,40.2705364
"902","LOGAN COUNTY SHERIFF DEPT",-81.9908094,37.8470033
"903","LONGMONT POLICE DEPT",-105.1009476,40.162969
"904","LOVELAND POLICE DEPT",-105.0665619,40.4008626
"905","MANITOU SPRING POLICE DEPT",-104.9128515,38.8578728
"906","MEEKER POLICE DEPT",-107.9099082,40.0370082
"907","MESA COUNTY SHERIFF'S OFFICE",-111.8272222,33.3816666
"908","MINERAL COUNTY SHERIFF",-118.6287641,38.5183897
"909","MOFFAT COUNTY SHERIFF DEPT",-108.2377519,40.6138379
"910","MONTE VISTA POLICE DEPT",-106.1490453,37.5804187
"911","MONTEZUMA COUNTY SHERIFF DEPT",-108.504079,37.473572
"912","MONTROSE COUNTY SHERIFF DEPT",-107.8908731,38.4883986
"913","MONTROSE POLICE DEPT",-91.4157055,40.5318132
"914","MONUMENT POLICE DEPT",-104.8685094,39.0975968
"915","MORRISON POLICE DEPARTMENT",-105.193989,39.6508876
"916","MOUNT CRESTED BUTTE POLICE DEPT",-106.9657918,38.9117831
"917","MOUNTAIN VIEW POLICE DEPT",-122.0812626,37.3956709
"918","NUNN POLICE DEPT",-104.78242,40.7062355
"919","PALISADE POLICE DEPARTMENT",-93.4885687,46.7132862
"920","PALMER LAKE POLICE DEPT",-104.9164529,39.1198585
"921","PARK COUNTY SHERIFF DEPT",-109.0609396,44.5324923
"922","PLATTEVILLE POLICE DEPT",-90.4775421,42.7352691
"923","PROWERS COUNTY SHERIFF",-102.6189673,38.0862179
"924","PUEBLO COUNTY SHERIFF DEPT",-104.7398365,38.3233814
"925","PUEBLO POLICE DEPT",-104.6129197,38.262966
"926","RIFLE POLICE DEPARTMENT",-107.7814246,39.5456313
"927","RIO GRANDE COUNTY SHERIFF DEPT",-98.8186702,26.3833894
"928","ROCKY FORD POLICE DEPT",-103.7216882,38.0528185
"929","ROUTT COUNTY SHERIFF DEPT",-107.1011931,40.4771623
"930","SAGUACHE COUNTY SHERIFFS OFFICE",-106.1380817,38.0846912
"931","SALIDA POLICE DEPT",-105.9876652,38.5342032
"932","SAN MIGUEL COUNTY SHERRIF DEPT",-117.121398,32.818928
"933","SANFORD POLICE DEPT",-81.2765501,28.8002865
"934","STEAMBOAT SPRINGS POLICE DEPT",-106.8360508,40.4858982
"935","STERLING POLICE DEPT",-103.2072024,40.6289485
"936","STRATTON POLICE DEPT",-70.4382919,45.1404965
"937","SUMMIT COUNTY SHERIFF DEPT",-81.5179514,41.0789496
"938","TELLER COUNTY SHERIFF DEPT",-105.1515391,38.9438887
"939","THORNTON POLICE DEPT",-104.9859738,39.8697615
"940","TRINIDAD POLICE DEPT",-104.4859111,37.1797833
"941","UNIV OF N CO POLICE DEPT",-84.5499022,33.6014307
"942","US DHS CBP DENVER",-104.990251,39.7392358
"943","US DHS ICE PUEBLO",NA,NA
"944","US DHS INVESTIGATIONS CO SPRINGS",NA,NA
"945","US DOI BUR OF LAND MGMT DURANGO",NA,NA
"946","US DOJ ATF TACTICAL OPS DENVER",-104.990251,39.7392358
"947","US DOJ DEA CENTENNIAL",NA,NA
"948","VAIL POLICE DEPARTMENT",-106.3802102,39.6440671
"949","WELD COUNTY SHERIFF DEPT",-104.7137145,40.4511904
"950","WHEAT RIDGE POLICE DEPT",-105.0805645,39.7572346
"951","WIGGINS POLICE DEPT",-104.0786353,40.2327035
"952","WINDSOR POLICE DEPT",-72.3925897,43.4766389
"953","WINTER PARK POLICE",-81.3545402,28.6008965
"954","WOODLAND PARK POLICE DEPT",-105.0663257,39.0148358
"955","WRAY POLICE DEPT",-102.2257342,40.0778014
"956","YUMA POLICE DEPARTMENT",-114.6207988,32.7002017
"957","ANSONIA POLICE DEPT",-73.0732954,41.3329757
"958","BLOOMFIELD POLICE DEPT",-83.281647,42.5780304
"959","BRIDGEPORT POLICE DEPT",-73.1926567,41.181763
"960","BRISTOL POLICE DEPT",-72.9469258,41.674105
"961","BROOKFIELD POLICE DEPT",-88.1252056,43.0579924
"962","CANTON POLICE DEPT",-84.490442,34.2355884
"963","CLINTON POLICE DEPT",-71.6826528,42.4151025
"964","COVENTRY POLICE DEPT",-71.5621876,41.6909941
"965","CT STATE POLICE MERIDEN",-72.7506266,41.5336888
"966","DANBURY POLICE DEPT",-73.4577696,41.4004997
"967","DERBY POLICE DEPT",-73.0862736,41.3222964
"968","EAST HAMPTON POLICE DEPT",-72.2500125,40.9556957
"969","EAST HARTFORD POLICE DEPT",-72.6118899,41.7802617
"970","EAST HAVEN POLICE DEPT",-72.8661302,41.2933576
"971","EAST LYME POLICE DEPARTMENT",-72.1936595,41.3229361
"972","EAST WINDSOR POLICE DEPT",-74.5479387,40.2715694
"973","EASTERN CT STATE UNIV POLICE DEPT",NA,NA
"974","FARMINGTON POLICE DEPT",-93.1756509,44.6664917
"975","GLASTONBURY POLICE DEPT",-72.6071671,41.7062178
"976","GROTON  CITY POLICE DEPT",-72.0708073,41.3528617
"977","GUILFORD POLICE DEPT",-72.6884758,41.2971224
"978","HAMDEN POLICE DEPT",-72.9034582,41.3840218
"979","LEDYARD POLICE DEPT",-72.024281,41.4054567
"980","MANCHESTER POLICE DEPT",-90.5042208,38.5952297
"981","MERIDEN POLICE DEPT",-72.8042716,41.5375064
"982","MIDDLETOWN POLICE DEPT",-84.4012279,39.5192017
"983","MOHEGAN TRIBAL POLICE",NA,NA
"984","MONROE POLICE DEPT",-84.3627286,39.441002
"985","MONTVILLE POLICE DEPT",-72.0928905,41.483223
"986","NAUGATUCK COLLEGE PUBLIC SAFETY LE",-73.0506972,41.485921
"987","NEW BRITAIN POLICE DEPT",-72.7811233,41.6660383
"988","NEW CANAAN POLICE DEPT",-73.4909503,41.1411194
"989","NEW LONDON POLICE DEPT",-72.0959373,41.3569407
"990","NEWINGTON POLICE DEPT",-72.7296945,41.6968837
"991","NORTH BRANFORD POLICE DEPT",-72.8025441,41.3519872
"992","NORWALK POLICE DEPT",-73.4199332,41.0967431
"993","NORWICH POLICE DEPT",-72.0810924,41.5216613
"994","ORANGE POLICE DEPT",-117.860975,33.8064702
"995","PLAINVILLE POLICE DEPT",-72.8659099,41.672864
"996","PROSPECT STATE TROOPER",-73.1916048,41.1727003
"997","PUTNAM POLICE DEPT",-71.910023,41.9208404
"998","RIDGEFIELD POLICE DEPT",-73.4928731,41.2807016
"999","SHELTON POLICE DEPT",-73.1142409,41.3198833
"1000","SOUTHBURY POLICE DEPT",-73.2236943,41.4703783
"1001","SOUTHINGTON POLICE DEPT",-72.8761819,41.6223989
"1002","STAMFORD POLICE DEPT",-73.5369359,41.0607104
"1003","STONINGTON POLICE DEPT",-71.8622029,41.3685978
"1004","STRATFORD POLICE DEPT",-75.006776,39.833333
"1005","SUFFIELD POLICE DEPT",-72.6852609,41.9846028
"1006","TRUMBULL POLICE DEPT",-73.2185852,41.234484
"1007","UNIV OF CT POLICE DEPT",76.5569022,9.6707069
"1008","US FBI NEW HAVEN",-72.9278835,41.308274
"1009","VERNON POLICE DEPT",-118.231016,34.0047507
"1010","WATERBURY POLICE DEPT",-73.0360817,41.5548375
"1011","WATERFORD POLICE DEPT",-72.1350216,41.3443587
"1012","WATERTOWN POLICE DEPT",-88.7233529,43.1960383
"1013","WEST HARTFORD POLICE DEPT",-72.739113,41.758738
"1014","WESTON POLICE DEPT",-73.3794665,41.2021162
"1015","WESTPORT POLICE DEPT",-85.5741155,39.1766884
"1016","WETHERSFIELD POLICE DEPT",-72.6665005,41.7203631
"1017","WILLIMANTIC POLICE DEPT",-72.2145552,41.7131181
"1018","WINCHESTER POLICE DEPT",-78.161128,39.184807
"1019","WINDSOR LOCKS POLICE DEPT",-72.6470181,41.9274152
"1020","WOLCOTT POLICE DEPT",-72.9815763,41.5790922
"1021","WOODBRIDGE POLICE DEPT",-74.2759142,40.5551016
"1022","WOODBURY POLICE DEPT",-75.1500535,39.8410259
"1023","YALE UNIV POLICE DEPT",NA,NA
"1024","BETHANY BEACH POLICE DEPT",-75.058744,38.537894
"1025","BLADES POLICE DEPT",-75.6102695,38.6334038
"1026","BRIDGEVILLE POLICE DEPARTMENT",-75.603637,38.7431399
"1027","CHESWOLD POLICE DEPT",-75.5790872,39.222874
"1028","DAGSBORO POLICE DEPT",-75.245231,38.5490809
"1029","DE CAPITOL POLICE DEPT",-75.54043,39.1866826
"1030","DE DNR PARKS AND RECREATION",NA,NA
"1031","DE DOJ ALCOHOL AND TOBACCO DIV",NA,NA
"1032","DE FISH AND WILDLIFE ENFORCEMENT",NA,NA
"1033","DE NATURAL RESOURCES POLICE, ECU",NA,NA
"1034","DE RIVER AND BAY AUTHORITY",-75.1018443,39.8725222
"1035","DE STATE POLICE",-75.6607549,39.4556958
"1036","DELMAR POLICE DEPT",-75.577839,38.451693
"1037","DEWEY BEACH POLICE DEPT",-75.07527,38.691151
"1038","ELLENDALE POLICE DEPT",-98.5266765,46.0016156
"1039","FENWICK ISLAND POLICE DEPT",-75.0526936,38.4578531
"1040","FRANKFORD POLICE DEPT",-75.236323,38.516373
"1041","GEORGETOWN POLICE DEPT",-83.9041549,38.8647061
"1042","HARRINGTON POLICE DEPT",-75.5788471,38.9243521
"1043","LAUREL POLICE DEPT",-76.8560908,39.100094
"1044","LEWES POLICE DEPT",-75.1379158,38.7733947
"1045","MILFORD POLICE DEPT",-83.5881769,42.5867221
"1046","MILLSBORO POLICE DEPT",-75.2914014,38.5920924
"1047","MILTON POLICE DEPT",-84.2654953,34.0970258
"1048","NEW CASTLE CITY POLICE DEPT",-75.562232,39.669936
"1049","NEW CASTLE CO POLICE DEPT",-75.5669757,39.7095196
"1050","NEWARK POLICE DEPT",-74.1491982,40.7307253
"1051","OCEAN VIEW POLICE DEPT",-75.1060731,38.5379616
"1052","SELBYVILLE POLICE DEPT",-75.2275772,38.4573385
"1053","SMYRNA POLICE DEPT",-86.5002505,35.9734358
"1054","UNIV OF DE NEWARK POLICE DEPT",NA,NA
"1055","ALACHUA COUNTY SHERIFF DEPT",-82.2913752,29.6440387
"1056","ALACHUA POLICE DEPT",-82.4980064,29.7928381
"1057","ALTAMONTE SPRINGS POLICE DEPT",-81.3591427,28.664155
"1058","APOPKA POLICE DEPT",-81.5090281,28.6703647
"1059","AUBURNDALE POLICE DEPT",-81.7891851,28.0640554
"1060","AVON PARK POLICE DEPT",-81.505178,27.601127
"1061","BAKER COUNTY SHERIFF DEPT",-82.1214509,30.2957858
"1062","BARTOW POLICE DEPARTMENT",-81.8428796,27.8986024
"1063","BAY COUNTY INTL AIRPORT POLICE",NA,NA
"1064","BAY COUNTY SHERIFF DEPT",-83.8853179,43.6009664
"1065","BAY DISTRICT SCHOOLS POLICE DEPT",-83.8853359,43.6009678
"1066","BELLE ISLE POLICE DEPT",-81.359973,28.462595
"1067","BLOUNTSTOWN POLICE DEPT",-85.04521,30.444894
"1068","BONIFAY POLICE DEPARTMENT",-85.6800272,30.7848825
"1069","BOYNTON BEACH POLICE DEPT",-80.0637348,26.5284707
"1070","BRADENTON POLICE DEPT",-82.5726974,27.4985774
"1071","BRADFORD COUNTY SHERIFF DEPT",-1.759398,53.795984
"1072","BREVARD COUNTY SHERIFF DEPT",-80.7394868,28.2463222
"1073","BROOKSVILLE POLICE DEPT",-82.4002745,28.5534335
"1074","BROWARD COUNTY SHERIFF DEPT",-80.0979543,26.1924272
"1075","CALHOUN COUNTY SHERIFF DEPT",-84.9636634,42.2707944
"1076","CAPE CORAL POLICE DEPT",-81.9608011,26.6307747
"1077","CHARLOTTE COUNTY SHERIFF DEPT",-84.846338,42.5802603
"1078","CHIEFLAND POLICE DEPT",-82.8594878,29.4787792
"1079","CITRUS COUNTY SHERIFF DEPT",-82.3280556,28.8358333
"1080","CLAY COUNTY SHERIFF OFFICE",-81.744837,30.1772176
"1081","CLEARWATER POLICE DEPT",-82.7972783,27.9634789
"1082","CLERMONT POLICE DEPT",-81.7696714,28.5549598
"1083","CLEWISTON POLICE DEPT",-80.9353291,26.7525991
"1084","COLLIER COUNTY SHERIFF'S OFFICE",-81.583872,26.293061
"1085","COLUMBIA COUNTY SHERIFF DEPT",-80.9805647,34.0531793
"1086","CORAL GABLES POLICE DEPT",-80.26025,25.7457295
"1087","CRESTVIEW POLICE DEPT",-86.5622286,30.7737129
"1088","DAVENPORT POLICE DEPT",-90.5777333,41.5238923
"1089","DAYTONA BEACH POLICE DEPT",-81.089136,29.213308
"1090","DEFUNIAK SPRINGS POLICE DEPT",-86.1146586,30.7217429
"1091","DELRAY BEACH POLICE DEPT",-80.0765716,26.4609454
"1092","DESOTO COUNTY SHERIFF DEPT",-81.8563601,27.217024
"1093","DHS/HOMELAND SEC INV",NA,NA
"1094","DIXIE COUNTY SHERIFF DEPT",-83.1649001,29.5207227
"1095","DUNNELLON POLICE DEPARTMENT",-82.462119,29.0489129
"1096","EATONVILLE POLICE DEPT",-81.3767908,28.6182398
"1097","EUSTIS POLICE DEPT",-81.6848147,28.8461561
"1098","FEDERAL BUREAU OF PRISONS",-79.4993064,39.6719004
"1099","FERNANDINA BEACH POLICE DEPT",-81.4625919,30.6696818
"1100","FL DEPT OF LAW ENF TALLAHASSEE",-84.2410118,30.4607164
"1101","FL DEPT OF MGMT SVC STARKE",-81.5157535,27.6648274
"1102","FL FISH AND WILDLIFE CONSERVATION",-84.2774629,30.4371444
"1103","FL HIGHWAY PATROL",-82.6847853,27.8416433
"1104","FL STATE ATTORNEY 2ND JUDICIAL",-81.5157535,27.6648274
"1105","FLAGLER COUNTY SHERIFF DEPT",-81.262731,29.459754
"1106","FLORIDA CITY POLICE DEPT",-80.4828171,25.4483049
"1107","FLORIDA INTERNATIONAL UNIVERSITY PD",-81.5157535,27.6648274
"1108","FLORIDA STATE UNIVERSITY PD",-82.3430681,29.6447586
"1109","FORT LAUDERDALE POLICE DEPT",-80.1588614,26.1214426
"1110","FORT MYERS POLICE DEPT",-81.8682608,26.6395182
"1111","FORT PIERCE POLICE DEPT",-80.3245202,27.4374535
"1112","FORT WALTON BEACH POLICE DEPT",-86.6108705,30.4133244
"1113","GADSDEN COUNTY SHERIFF DEPT",-86.0123896,34.0164836
"1114","GAINESVILLE POLICE DEPT",-82.3307665,29.6592438
"1115","GLADES COUNTY SHERIFF'S OFFICE",-81.1245962,26.8387012
"1116","GREEN COVE SPRINGS POLICE DEPT",-81.6860607,29.9893774
"1117","GROVELAND POLICE DEPT",-83.5480236,42.8166798
"1118","GULF BREEZE POLICE DEPT",-87.1816536,30.3603375
"1119","HAINES CITY POLICE DEPARTMENT",-81.6407827,28.1144772
"1120","HALLANDALE BEACH POLICE DEPT",-80.1427873,25.9806195
"1121","HAMILTON COUNTY SHERIFF DEPT",-84.8663732,32.7643899
"1122","HARDEE COUNTY SHERIFFS OFFICE",-81.8224362,27.4501733
"1123","HAVANA POLICE DEPT",-84.414334,30.6255504
"1124","HENDRY COUNTY SHERIFF OFFICE",-81.4366143,26.7604304
"1125","HERNANDO COUNTY SHERIFF OFFICE",-82.4219217,28.5472828
"1126","HIALEAH POLICE DEPT",-80.2663123,25.873011
"1127","HIGH SPRINGS POLICE DEPT",-82.5980022,29.8277349
"1128","HIGHLANDS COUNTY SHERIFF DEPT",-81.4359215,27.4935215
"1129","HILLSBOROUGH COUNTY SHERIFF DEPT",-82.1207609,28.0175195
"1130","HOLMES COUNTY SHERIFF DEPT",-85.9347206,30.7292493
"1131","HOWEY IN THE HILLS POLICE DEPT",-81.7732953,28.7142831
"1132","INDIAN RIVER COUNTY SHERIFF DEPT",-80.4270572,27.6652226
"1133","JACKSON COUNTY SHERIFF DEPT.",-84.4099518,42.2449938
"1134","JACKSONVILLE BEACH POLICE DEPT",-81.4039336,30.2858237
"1135","JACKSONVILLE COUNTY SHERIFF DEPT",-77.4309623,34.7518539
"1136","JUNO BEACH POLICE DEPT",-80.0519974,26.8719209
"1137","JUPITER ISLAND PUBLIC SAFETY",-80.1014311,27.0314437
"1138","JUPITER POLICE DEPT",-80.102432,26.9318717
"1139","KENNETH CITY POLICE DEPT",-82.712643,27.8142204
"1140","KISSIMMEE POLICE DEPT",-81.408449,28.292532
"1141","LAKE CITY POLICE DEPT",-82.639044,30.191024
"1142","LAKE PLACID POLICE DEPT",-81.364355,27.29747
"1143","LAKE WALES POLICE DEPARTMENT",-81.5882147,27.9004856
"1144","LAKELAND POLICE DEPT",-81.9536682,28.0464415
"1145","LANTANA POLICE DEPT",-80.0554649,26.5764973
"1146","LARGO POLICE DEPT",-82.7755841,27.9201009
"1147","LAWTEY POLICE DEPT",-82.0736565,30.044929
"1148","LE USPS OIG SOUTHERN DISTRICT",NA,NA
"1149","LEON COUNTY SHERIFF DEPT",-84.3352294,30.4392793
"1150","LEVY COUNTY SHERIFF DEPT",-82.6395995,29.4962722
"1151","LIBERTY COUNTY SHERIFF DEPT",-84.9276281,39.6351877
"1152","LONGWOOD POLICE DEPT",-81.3495214,28.7014437
"1153","LYNN HAVEN POLICE DEPARTMENT",-85.647755,30.245682
"1154","MAITLAND POLICE DEPT",-81.4006254,28.6278874
"1155","MANATEE COUNTY SHERIFF OFFICE",-82.5668685,27.4695826
"1156","MARCO ISLAND POLICE DEPT",-81.7144595,25.9375205
"1157","MARIANNA POLICE DEPT",-90.7574286,34.7728727
"1158","MARTIN COUNTY SHERIFF DEPT",-77.0518284,35.8563672
"1159","MELBOURNE INTL AIRPORT",-80.6369252,28.0985962
"1160","MELBOURNE POLICE DEPT",-80.6389193,28.1171901
"1161","MELBOURNE VILLAGE",-80.6664435,28.0852939
"1162","MEXICO BEACH POLICE DEPT",-85.405086,29.941328
"1163","MIAMI GARDENS POLICE DEPARTMENT",-80.21655,25.9251531
"1164","MIAMI POLICE DEPT",-80.1982453,25.7782294
"1165","MIAMI SHORES POLICE DEPT",-80.1928253,25.8631515
"1166","MIDWAY POLICE DEPT",121.0439556,14.418039
"1167","MONROE COUNTY SHERIFF DEPT",-83.6994596,33.7707454
"1168","MOUNT DORA POLICE DEPT",-81.6441882,28.8083467
"1169","NASSAU COUNTY SHERIFF DEPT",-73.6368177,40.7387735
"1170","NEW SMYRNA BEACH POLICE DEPT",-80.9407677,29.0475267
"1171","NICEVILLE POLICE DEPT",-86.482172,30.5168639
"1172","NORTH MIAMI BEACH POLICE DEPT",-80.1617507,25.9314884
"1173","NORTH PORT POLICE DEPT",-82.2079756,27.0756447
"1174","OCALA POLICE DEPT",-82.141629,29.1833525
"1175","OCOEE POLICE DEPT",-81.5340463,28.5488472
"1176","OKALOOSA COUNTY SHERIFF'S DEPT",-86.5791381,30.4421757
"1177","OKEECHOBEE COUNTY SHERIFF DEPT",-80.8359355,27.2476375
"1178","ORANGE CITY POLICE DEPT",-81.2981253,28.9495851
"1179","ORLANDO POLICE DEPT",-81.3834904,28.5413585
"1180","ORMOND BEACH POLICE DEPT",-81.0607631,29.2829191
"1181","OSCEOLA COUNTY SHERIFF DEPT",-81.3363995,28.2715289
"1182","PALATKA POLICE DEPT",-81.6401674,29.6486541
"1183","PALM BAY POLICE DEPT",-80.669437,27.9976745
"1184","PALM BEACH CTY SCHOOL POLICE",-80.0889693,26.3517828
"1185","PALM BEACH POLICE DEPT",-80.0360544,26.7035723
"1186","PANAMA CITY BEACH POLICE DEPT",-85.8895265,30.2287953
"1187","PASCO COUNTY SHERIFF DEPT",-119.0960382,46.2373376
"1188","PENSACOLA POLICE DEPT",-87.2133884,30.4208817
"1189","PINELLAS COUNTY SCHOOLS POLICE DEPT",-82.7755841,27.9201009
"1190","PINELLAS COUNTY SHERIFF DEPT",-82.7895301,27.8941272
"1191","PINELLAS PARK POLICE DEPT",-82.7755841,27.9201009
"1192","PLANT CITY POLICE DEPT",-82.1080327,27.9830954
"1193","POLK COUNTY SHERIFF DEPT",-92.4717093,45.4525146
"1194","PORT ORANGE POLICE DEPT",-81.030097,29.1350792
"1195","PORT SAINT LUCIE POLICE DEPT",-80.3582261,27.2730492
"1196","PUNTA GORDA POLICE DEPARTMENT",-82.0466337,26.9255055
"1197","PUTNAM COUNTY SHERIFF DEPT",-81.8919205,38.5332384
"1198","RIVIERA BEACH POLICE DEPT",-80.065242,26.7845583
"1199","ROCKLEDGE POLICE DEPT",-80.7231161,28.3264563
"1200","SAINT CLOUD POLICE DEPT",-94.1634343,45.5610353
"1201","SAINT JOHNS COUNTY SHERIFF DEPT",-81.3106882,29.7591082
"1202","SAINT LUCIE COUNTY SHERIFF DEPT",-80.3729667,27.3753507
"1203","SANTA ROSA COUNTY SHERIFF DEPT",-122.7229555,38.4680178
"1204","SARASOTA MANATEE AIRPORT AUTH",-82.5306527,27.3364347
"1205","SARASOTA POLICE DEPT",-82.5288575,27.3348922
"1206","SATELLITE BEACH POLICE DEPT",-80.602286,28.1733567
"1207","SEMINOLE COUNTY SHERIFF OFFICE",-102.6421633,32.7196952
"1208","SOUTH DAYTONA POLICE DEPT",-81.089136,29.213308
"1209","SOUTH MIAMI POLICE DEPT",-80.292091,25.7032989
"1210","SOUTH PALM BEACH POLICE DEPT",-80.0395247,26.5893538
"1211","STARKE POLICE DEPT",-82.1187901,29.9382195
"1212","STUART POLICE DEPARTMENT",-80.2395058,27.1931229
"1213","SUMTER COUNTY SHERIFF DEPT",-82.0842901,28.6747526
"1214","SUWANNEE COUNTY SHERIFF DEPT",-82.9931607,30.2485096
"1215","SWEETWATER POLICE DEPT",-100.4084383,32.4728128
"1216","TALLAHASSEE POLICE DEPT",-84.279068,30.4582912
"1217","TAMPA INTL AIRPORT POLICE DEPT",-82.4571776,27.950575
"1218","TAMPA POLICE DEPT",-82.4577435,27.9483837
"1219","TARPON SPRINGS POLICE DEPT",-82.7567679,28.1461248
"1220","TAVARES POLICE DEPT",-81.7266815,28.8024994
"1221","TEMPLE TERRACE POLICE DEPT",-82.3941242,28.050437
"1222","TEQUESTA POLICE DEPT",-80.1121493,26.9636401
"1223","TRENTON POLICE DEPT",-74.7529455,40.2276225
"1224","UNIV  OF NORTH FL POLICE DEPT",-81.5122342,30.2670213
"1225","UNIV OF CENTRAL FL POLICE DEPT",NA,NA
"1226","UNIV OF FL  GAINESVILLE POLICE DEPT",-82.3307665,29.6592438
"1227","UNIV OF SOUTH FL TAMPA POLICE",-82.4088045,28.0683713
"1228","US DEPT OF STATE NARC ENFORCEMENT",NA,NA
"1229","US DHS CBP JACKSONVILLE",-81.655651,30.3321838
"1230","US DHS ICE FT MYERS",-81.8723084,26.640628
"1231","US DHS ICE JACKSONVILLE",-81.655651,30.3321838
"1232","US DHS ICE MIAMI REMOVAL OPS",NA,NA
"1233","US MARSHAL SERVICE TAMPA",-82.4581445,27.9515271
"1234","US SECRET SERVICE JACKSONVILLE",-81.5594885,30.2879617
"1235","VALPARAISO POLICE DEPT",-87.0601401,41.464548
"1236","VERO BEACH POLICE DEPT",-80.6030441,27.7669194
"1237","VIRGINIA GARDENS POLICE DEPT",-122.3366165,47.6161675
"1238","VOLUSIA COUNTY SHERIFF DEPT",-81.0235202,29.2153004
"1239","WAKULLA COUNTY SHERIFF DEPT",-84.377642,30.195599
"1240","WALTON COUNTY SHERIFF OFFICE",-83.6994596,33.7707454
"1241","WASHINGTON SCHOOL DISTRICT POLICE",-91.0119392,38.5579082
"1242","WAUCHULA POLICE DEPT",-81.812986,27.54637
"1243","WEST MELBOURNE POLICE DEPT",-80.6716297,28.0727506
"1244","WHITE SPRINGS POLICE DEPARTMENT",-84.6816275,32.8869876
"1245","WILDWOOD POLICE DEPT",-74.822146,38.986666
"1246","WILLISTON POLICE DEPT",-103.6161314,48.1491029
"1247","WINDERMERE POLICE DEPT",-81.534913,28.493551
"1248","WINTER HAVEN POLICE DEPT",-81.7273861,28.0350303
"1249","WINTER PARK POLICE DEPT",-105.7842319,39.9166599
"1250","WINTER SPRINGS POLICE DEPT",-81.2662017,28.7017022
"1251","ABBEVILLE POLICE DEPT",-82.3780947,34.176326
"1252","ACWORTH POLICE DEPT",-84.6602165,34.0601907
"1253","ADAIRSVILLE POLICE DEPT",-84.9347548,34.3671752
"1254","ADEL POLICE DEPT",-83.4217015,31.1384032
"1255","ALAPAHA POLICE DEPT",-83.2229323,31.3851954
"1256","APPLING COUNTY SHERIFF DEPT",-82.307843,33.5352868
"1257","ATKINSON COUNTY SHERIFF DEPT",NA,NA
