"","address","lon","lat"
"824","KNOX COUNTY  SHERIFF DEPT",-83.8398135,36.0864334
"825","KOUNTZE POLICE DEPT",-94.315,30.3707
"826","KYLE POLICE DEPT",-97.8775969,29.9890554
"827","LA JOYA ISD POLICE DEPT",-98.4796585,26.2484227
"828","LA JOYA POLICE DEPT",-98.4796585,26.2484227
"829","LA MARQUE POLICE DEPT",-94.9714095,29.3744548
"830","LA PORTE POLICE DEPT",-95.0422284,29.6661484
"831","LA SALLE COUNTY SHERIFF DEPT",-99.2369955,28.4438196
"832","LA VILLA POLICE DEPT",NA,NA
"833","LACOSTE POLICE DEPT",NA,NA
"834","LAGO VISTA POLICE DEPT",-97.9855129,30.4526751
"835","LAKE JACKSON POLICE DEPT",-95.4490223,29.0371748
"836","LAKEWAY POLICE DEPT",-97.9798775,30.3622061
"837","LAVACA COUNTY SHERIFF'S OFFICE",-96.954023,29.430945
"838","LEAGUE CITY POLICE DEPT",106.2422624,38.4716514
"839","LEANDER POLICE DEPARTMENT",-97.8469083,30.5698429
"840","LEWISVILLE POLICE DEPT",-97.0223939,33.0428176
"841","LIBERTY CO CONSTABLE PRECINCT 1",NA,NA
"842","LINDEN-KILDARE CISD POLICE DEPT",NA,NA
"843","LIVE OAK POLICE DEPT",-98.3285787,29.5536654
"844","LLANO COUNTY SHERIFF DEPT",-98.43659,30.65879
"845","LONE STAR COLLEGE SYSTEM",-95.4880607,30.187408
"846","LONGVIEW POLICE DEPT",-122.935398,46.1369964
"847","LOS FRESNOS POLICE DEPT",-97.4763733,26.0717438
"848","LUFKIN POLICE DEPT",-94.7268629,31.3369342
"849","LULING POLICE DEPT",-97.6333832,29.6748404
"850","MARBLE FALLS POLICE DEPT",-98.2773647,30.571382
"851","MARLIN POLICE DEPT",-76.2415199,40.6777073
"852","MARTIN COUNTY SHERIFF  DEPT",-77.0518284,35.8563672
"853","MARTINDALE POLICE DEPARTMENT",-97.8424197,29.8376447
"854","MAVERICK COUNTY SHERIFF DEPT",-100.4599983,28.7191444
"855","MAYPEARL POLICE DEPT",-97.0129117,32.3096648
"856","MCKINNEY POLICE DEPT",-96.6409209,33.2242216
"857","MCLENNAN COUNTY SHERIFF DEPT",-97.078888,31.548222
"858","MEADOWS PLACE POLICE DEPT",76.8714899,8.5691279
"859","MERKEL POLICE DEPT",NA,NA
"860","METROPOLITAN TRANSIT POLICE",-87.6275066,41.8582796
"861","MIDLAND POLICE DEPT",-102.0760228,32.0033129
"862","MIDLOTHIAN POLICE DEPT",-87.7170642,41.623486
"863","MILLS COUNTY SHERIFF DEPT",-98.5690218,31.449301
"864","MINERAL WELLS POLICE DEPT",-98.1132713,32.807914
"865","MISSION POLICE DEPT",-94.6540453,39.0189962
"866","MONAHANS POLICE DEPT",-102.8907286,31.5949068
"867","MONTAGUE COUNTY SHERIFF DEPT",-97.6982272,33.6460993
"868","MONTGOMERY COUNTY CONSTABLE PCT 4",-95.4785492,30.4219582
"869","MONTGOMERY COUNTY CONSTABLE'S OFFIC",NA,NA
"870","MONTGOMERY CTY CONSTABLE PRCT 3",-95.4785492,30.4219582
"871","MONTGOMERY CTY FIRE MARSHAL'S OFFIC",-75.3085142,40.129723
"872","MONTGOMERY CTY SHERIFF'S OFFICE",-95.731167,30.19225
"873","MORRIS COUNTY SHERIFF DEPT",-88.4231502,41.3570005
"874","MOTLEY COUNTY SHERIFF DEPT",-100.8214489,34.0139205
"875","MOUNTAIN VIEW COLLEGE POLICE DEPT",-122.0838511,37.3860517
"876","MUSTANG RIDGE POLICE DEPARTMENT",-97.691978,30.050658
"877","NACOGDOCHES COUNTY  SHERIFF DEPT",-94.645035,31.6353071
"878","NACOGDOCHES POLICE DEPT",-94.6569379,31.6048841
"879","NAPLES POLICE DEPARTMENT",-81.7900854,26.1518224
"880","NASSAU BAY POLICE DEPT",-95.089674,29.549098
"881","NATIONAL POLICE",-70.0451535,18.5183509
"882","NAVASOTA POLICE DEPT",-96.0872868,30.3877047
"883","NEW BRAUNFELS POLICE DEPT",-98.1093612,29.6877732
"884","NEW SUMMERFIELD POLICE DEPT",-95.0935624,31.9802044
"885","NOCONA POLICE DEPT",-97.7256663,33.7881258
"886","OCHILTREE CO CONSTABLE DEPARTMENT",NA,NA
"887","ODESSA POLICE DEPT",-102.3687597,31.8457376
"888","OLNEY POLICE DEPARTMENT",-88.0847671,38.7291106
"889","OPERATION ALLIANCE TX",-99.9018131,31.9685988
"890","PALACIOS POLICE DEPARTMENT",-96.2155384,28.7001869
"891","PALMVIEW POLICE DEPT",-98.3735824,26.2370934
"892","PALO PINTO COUNTY SHERIFF DEPT",-98.3104184,32.7511956
"893","PANTEGO POLICE DEPT",-97.1520791,32.7197931
"894","PARKER COUNTY SHERIFF DEPT",-97.1370513,43.3963482
"895","PARMER COUNTY SHERIFF DEPT",-102.7135121,34.4604292
"896","PEARLAND POLICE DEPARTMENT",-95.3498731,29.5626748
"897","PECOS POLICE DEPT",-103.5115661,31.3985149
"898","PELICAN BAY POLICE DEPT",-97.5190796,32.9158088
"899","PENITAS POLICE DEPT",-98.4447412,26.2306281
"900","PFLUGERVILLE POLICE DEPT",-97.6082253,30.4504495
"901","PHARR POLICE DEPT",-98.1884922,26.1720594
"902","POLK COUNTY  SHERIFF DEPT",-85.2174418,34.0155871
"903","PORT ARTHUR POLICE DEPT",-93.9331229,29.8722261
"904","PORT ISABEL POLICE DEPT",-97.2098596,26.0739993
"905","PORT LAVACA POLICE DEPT",-96.6268262,28.616014
"906","PORT OF CORPUS CHRISTI POLICE DEPT",NA,NA
"907","POTTER COUNTY SHERIFF OFFICE",-101.8337234,35.2067426
"908","PRESIDIO COUNTY SHERIFF OFFICE",NA,NA
"909","QUINLAN ISD POLICE DEPT",-96.1278674,32.9062387
"910","QUITMAN POLICE DEPT",-95.4515656,32.7933309
"911","RALLS POLICE DEPARTMENT",-101.3876559,33.6742516
"912","RANCHO VIEJO POLICE DEPT",-97.5563763,26.0395222
"913","RANDALL COUNTY SHERIFF AMARILLO",-101.867345,35.115501
"914","RANGER POLICE DEPARTMENT",-98.6831053,32.4719289
"915","RED OAK POLICE DEPT",-96.8043664,32.5302848
"916","REFUGIO COUNTY SHERIFF OFFICE",-97.2747097,28.2992017
"917","RICE UNIVERSITY POLICE DEPARTMENT",-95.4069967,29.7138194
"918","RICHARDSON POLICE DEPT",-96.7284838,32.9486456
"919","RIO GRANDE CITY POLICE DEPT",-98.8176561,26.3779858
"920","RISING STAR POLICE DEPT",-98.9652587,32.0963099
"921","ROBERTSON CO CONSTABLE PRECINCT  1",NA,NA
"922","ROCKWALL COUNTY SHERIFF DEPT",-96.365157,32.8721646
"923","ROLLINGWOOD POLICE DEPT",-97.7886329,30.2755893
"924","ROSE HILL ACRES POLICE DEPT",-94.1949057,30.1982667
"925","ROSEBUD POLICE DEPT",-100.854,43.2328
"926","ROUND ROCK POLICE DEPT",-97.6871847,30.5404058
"927","ROYSE CITY POLICE DEPT",-96.3327885,32.9753268
"928","RUNNELS COUNTY SHERIFF DEPT",-99.9640995,31.9575674
"929","RUSK COUNTY SHERIFF DEPT",-95.1509751,31.8089432
"930","RUSK POLICE DEPT",-95.151116,31.797682
"931","SABINAL POLICE DEPARTMENT",-99.4673657,29.3215776
"932","SABINE COUNTY SHERIFF DEPT",-93.8501436,31.3425961
"933","SACHSE POLICE DEPT",-96.5843269,32.9753928
"934","SAINT JO POLICE DEPT",-97.5216662,33.6961152
"935","SAN ANGELO POLICE DEPT",-100.430356,31.463747
"936","SAN ANTONIO POLICE DEPT",-98.5226306,29.4614938
"937","SAN BENITO POLICE DEPT",-97.6443493,26.1537719
"938","SAN JUAN POLICE DEPT",-98.150045,26.217854
"939","SAN MARCOS POLICE DEPT",-97.9573358,29.8547909
"940","SCHERTZ POLICE DEPT",-98.2697117,29.5656283
"941","SCHLEICHER COUNTY SHERIFF DEPT",-100.5296115,30.9234947
"942","SCHULENBERG POLICE DEPT",-96.906725,29.681233
"943","SEGUIN POLICE DEPT",-97.9698909,29.5714544
"944","SHACKELFORD COUNTY SHERIFF DEPT",NA,NA
"945","SHAVANO PARK POLICE DEPT",-98.5545818,29.5850409
"946","SHINER POLICE DEPARTMENT",-97.1734258,29.4310409
"947","SMITH COUNTY  SHERIFF DEPT",-95.2287282,32.3150852
"948","SPEARMAN POLICE DEPT",-101.1920978,36.1988062
"949","SPRING BRANCH SCHOOL DIST POLICE",-95.4674393,29.7851282
"950","SPRINGTOWN POLICE DEPT",-97.6703018,32.96422
"951","STAGECOACH POLICE DEPT",-95.7164442,30.1520678
"952","STARR COUNTY SHERIFF DEPT",-98.8186702,26.3833894
"953","STEPHENS COUNTY SHERIFF DEPT",-98.9008437,32.7576054
"954","STINNETT POLICE DEPT",-101.4440271,35.8254776
"955","STRATFORD POLICE DEPARTMENT",-75.006776,39.833333
"956","STRAWN MARSHAL'S OFFICE",NA,NA
"957","SULLIVAN CITY POLICE DEPT",-91.1750901,38.1989338
"958","SULPHUR SPRINGS POLICE DEPT",-95.6033297,33.1366827
"959","SUTTON COUNTY SHERIFF DEPT",-0.193961,51.3614279
"960","SWISHER COUNTY SHERIFF  OFFICE",-101.7979613,34.5532757
"961","TEAGUE POLICE DEPT",-96.2836982,31.6264601
"962","TEXARKANA ISD POLICE DEPT",-94.1056712,33.4260909
"963","TEXAS A&M TEXARKANA UNIV POLICE",-99.9018131,31.9685988
"964","TEXAS CITY POLICE DEPT",-94.857941,32.59212
"965","TEXLINE CITY MARSHAL",-103.0272614,36.3799594
"966","TIMPSON POLICE DEPT",-94.398814,31.9065229
"967","TOM BEAN POLICE DEPT",-96.4845915,33.5192876
"968","TOM GREEN COUNTY  SHERIFF DEPT",NA,NA
"969","TOMBALL POLICE DEPARTMENT",-95.6165812,30.0954226
"970","TRAVIS COUNTY SHERIFF DEPT",-97.5213176,30.2657707
"971","TRINITY COUNTY SHERIFF  DEPT",-122.9476511,40.736153
"972","TROUP POLICE DEPT",-95.1204023,32.1443928
"973","TULIA POLICE DEPT",-101.764852,34.538871
"974","TX DEPT OF PARKS AND WILDLIFE",-97.7150631,30.1928222
"975","TX DEPT OF PUB SAF - RANGERS",-99.9018131,31.9685988
"976","TX DEPT OF PUB SAF AIRCRAFT",-99.9018131,31.9685988
"977","TX DEPT OF PUB SAF TRAFFIC ENF",-99.9018131,31.9685988
"978","TX INS AUSTIN",-97.82366,30.280703
"979","TX OFFICE OF ADMIN LAW NM REP",-99.9018131,31.9685988
"980","TX SOUTHERN UNIVERSITY",-95.3606121,29.7217625
"981","TX STATE TECH COLLEGE WACO POLICE",-99.9018131,31.9685988
"982","TYLER COUNTY CONSTABLE PCT 2",NA,NA
"983","TYLER COUNTY CONSTABLE PCT 4",NA,NA
"984","TYLER COUNTY SHERIFF DEPT",-95.2287282,32.3150852
"985","UNIV OF NORTH TX HEALTH SCIENCE",-97.36903,32.749542
"986","UNIV OF TEXAS AT ARLINGTON POLICE",-97.1248054,32.73051
"987","UNIV OF TEXAS SYSTEM POLICE",NA,NA
"988","UNIV OF TX TYLER POLICE",NA,NA
"989","US DHS CBP COORD CENTER EL PASO",-106.4424559,31.7775757
"990","US DHS CBP DEL RIO",NA,NA
"991","US DHS CBP EL PASO",-106.4424559,31.7775757
"992","US DHS CBP EL PASO AIR OPERATIONS",NA,NA
"993","US DHS CBP EL PASO BORTAC",NA,NA
"994","US DHS CBP EL PASO COMMUNITY DIV",NA,NA
"995","US DHS CBP EL PASO SECTOR",NA,NA
"996","US DHS CBP MARFA",-104.020623,30.3094622
"997","US DHS CBP MCALLEN",-98.2300124,26.2034071
"998","US DHS CBP SAN ANGELO",-100.4370375,31.4637723
"999","US DHS HSI HOUSTON",-95.3698028,29.7604267
"1000","US DHS ICE EL PASO",-106.4424559,31.7775757
"1001","US DHS ICE LAREDO",-99.4803241,27.5305671
"1002","US DHS ICE LOS FRESNOS",-97.4763733,26.0717438
"1003","US DOJ ATF HOUSTON",-95.3698028,29.7604267
"1004","US DOJ DEA AUSTIN",-97.7430608,30.267153
"1005","US DOJ DEA DALLAS",-96.7969879,32.7766642
"1006","US DOJ DEA FORT WORTH",-97.3307658,32.7554883
"1007","US DOJ DEA HOUSTON",-95.3698028,29.7604267
"1008","US DOJ DEA LUBBUCK",NA,NA
"1009","US FBI DALLAS MAIN DIVISION",NA,NA
"1010","US FBI HOUSTON",-95.3698028,29.7604267
"1011","US FBI SAN ANTONIO",-98.5967022,29.5702192
"1012","US FISH & WILDLIFE FT WORTH",-82.0876637,27.0525251
"1013","US MARSHAL SERVICE SAN ANTONIO",-98.4856787,29.4182478
"1014","US MARSHAL SERVICE TEXAS",-96.8025497,32.7788396
"1015","USDA FOREST SERVICE LEI LUFKIN",-94.729097,31.3382406
"1016","VAL VERDE SHERIFF OFFICE",-100.8465528,29.37399
"1017","VALLEY MILLS POLICE DEPT",-122.5222655,37.8963432
"1018","VAN ALSTYNE POLICE DEPT",-96.5774753,33.4228433
"1019","VAN ZANDT COUNTY SHERIFF DEPT",-95.874502,32.5639375
"1020","VICTORIA COUNTY SHERIFF DEPT",-96.6261038,28.6127898
"1021","VICTORIA POLICE DEPT",-99.1462,38.8503
"1022","VIDOR POLICE DEPT",-94.0047414,30.1297659
"1023","VON ORMY CITY MARSHAL",-98.6447849,29.2889887
"1024","WAELDER POLICE DEPT",-93.1129239,30.2326381
"1025","WALLER CTY CONSTABLE PRECINCT 2",NA,NA
"1026","WALLER POLICE DEPT",-95.9252102,30.0581129
"1027","WATAUGA DEPT OF PUBLIC SAFETY",NA,NA
"1028","WAXAHACHIE POLICE DEPT",-96.8463673,32.3866693
"1029","WEATHERFORD COLLEGE POLICE DEPT",-97.7972544,32.7592955
"1030","WEBB COUNTY SHERIFF  DEPT",-99.4251423,27.5329822
"1031","WESLACO POLICE DEPT",-97.975261,26.1714535
"1032","WEST ORANGE POLICE DEPT",-74.2398903,40.7779996
"1033","WESTOVER HILLS POLICE DEPT",-97.4101011,32.7397134
"1034","WHARTON POLICE DEPT",-96.0993242,29.3233494
"1035","WHITE RIVER WATER DISTRICT POLICE",-100.8729275,33.4813205
"1036","WHITNEY POLICE DEPT",-97.3212429,31.9485452
"1037","WICHITA COUNTY SHERIFF DEPT",-97.3401172,37.694573
"1038","WICHITA FALLS POLICE DEPT",-98.5025746,33.9079715
"1039","WILLIAMSON COUNTY SHERIFF OFFICE",-82.2780876,37.6727375
"1040","WINNSBORO POLICE DEPT",-81.0869124,34.380301
"1041","WISE COUNTY SHERIFF DEPT",-82.5799171,36.9767195
"1042","WOLFE CITY POLICE DEPT",-96.0710846,33.3714716
"1043","WOLFFORTH POLICE DEPT",-102.0098162,33.510055
"1044","WOODVILLE POLICE DEPT",-92.2927196,44.9512429
"1045","WOODWAY PUBLIC SAFETY DEPT",NA,NA
"1046","WORTHAM POLICE DEPARTMENT",-96.4608899,31.7877779
"1047","WYLIE POLICE DEPT",-96.5146988,33.0245633
"1048","YOUNG COUNTY SHERIFF DEPT",-98.5685239,33.1226507
"1049","ZAVALA COUNTY SHERIFF OFFICE",-99.8266871,28.6795223
"1050","AMERICAN FORK POLICE DEPT",-94.1854825,35.9264378
"1051","BEAVER COUNTY SHERIFF DEPT",-112.653121,38.241955
"1052","BLANDING POLICE DEPT",-109.4760566,37.6336853
"1053","BOUNTIFUL POLICE DEPARTMENT",-111.8795226,40.8801709
"1054","BOX ELDER COUNTY SHERIFF DEPT",-112.1655079,41.7118728
"1055","BRIGHAM CITY POLICE DEPT",-112.01544,41.510991
"1056","CACHE COUNTY SHERIFF DEPT",-111.8656522,41.7371795
"1057","CEDAR CITY POLICE DEPT",-113.0610614,37.6776453
"1058","COTTONWOOD HEIGHTS POLICE DEPT",-111.8559982,40.6262765
"1059","DRAPER CITY POLICE DEPT",NA,NA
"1060","DUCHESNE COUNTY SHERIFF DEPT",-110.5215459,40.2172448
"1061","GARFIELD COUNTY SHERIFF DEPT",-107.3269088,39.5472626
"1062","GRANITE SCHOOL DISTRICT POLICE",-111.8478748,40.7598141
"1063","GRANTSVILLE POLICE DEPT",-112.446255,40.6000491
"1064","HEBER CITY POLICE DEPT",-111.4127398,40.5033808
"1065","HURRICANE CITY POLICE DEPT",NA,NA
"1066","IRON COUNTY SHERIFF'S DEPT",-113.6613561,37.8958016
"1067","JUAB COUNTY SHERIFF DEPT",-111.845534,39.674135
"1068","KAMAS CITY POLICE DEPT",NA,NA
"1069","KANAB POLICE DEPT",-112.5255275,37.0463528
"1070","KANE COUNTY SHERIFF DEPT",-88.3565749,41.9009697
"1071","LAYTON POLICE DEPARTMENT",-111.9613266,41.0664505
"1072","LEHI POLICE DEPT",-111.9130759,40.3862194
"1073","LINDON POLICE DEPT",-83.7812357,42.8144988
"1074","MILLARD COUNTY SHERIFF",-114.031767,38.9373514
"1075","MURRAY CITY  POLICE DEPT",-88.3027726,36.6085234
"1076","NEPHI POLICE DEPT",-111.8353029,39.71126
"1077","NORTH OGDEN POLICE DEPT",-111.9650333,41.3057533
"1078","NORTH PARK POLICE DEPT",-122.4551957,37.7677729
"1079","NORTH SALT LAKE CITY POLICE DEPT",-111.8816755,40.759044
"1080","OREM POLICE DEPARTMENT",-111.6968347,40.2970399
"1081","PAROWAN POLICE DEPT",-112.8272318,37.8420338
"1082","PIUTE COUNTY SHERIFF DEPT",-112.2199418,38.2377346
"1083","PRICE POLICE DEPT",-110.7994258,39.6156398
"1084","PROVO CITY POLICE DEPARTMENT",-111.6645411,40.2329772
"1085","RICH COUNTY SHERIFF DEPT",-111.1891151,41.5629707
"1086","SALT LAKE CITY POLICE DEPT",-111.8816755,40.759044
"1087","SALT LAKE COUNTY SHERIFF DEPT",-111.887542,40.7265417
"1088","SANPETE COUNTY SHERIFF",-111.6361486,39.2679362
"1089","SANTAQUIN POLICE DEPT",-111.7910057,39.9753703
"1090","SOUTH JORDAN POLICE DEPARTMENT",-93.6268865,44.6660347
"1091","SPANISH FORK POLICE DEPT",-111.654923,40.114955
"1092","TOOELE COUNTY SHERIFF DEPT",-112.2975951,40.5294821
"1093","UINTAH COUNTY SHERIFF DEPT",-109.3783206,40.1069499
"1094","UNIFIED POLICE DEPARTMENT",-111.8462063,40.686855
"1095","US DHS ICE ST GEORGE",-113.5684164,37.0965278
"1096","US DOI BUR OF LAND MGMT SALT LAKE",NA,NA
"1097","US DOJ DEA SALT LAKE CITY",-111.8910474,40.7607793
"1098","US DOJ FBI SALT LAKE CITY",-111.8910474,40.7607793
"1099","US FOREST SERVICE LEI SALT LAKE",NA,NA
"1100","UT COUNTY SHERIFF DEPT",-111.617043,40.1981214
"1101","UT DIVISION OF WILDLIFE RESOURCES",-111.936963,40.7723488
"1102","UT MOTOR VEHICLE ENFORCEMENT DIV",-113.0578826,37.7115743
"1103","UT STATE HIGHWAY PATROL",-111.9559059,40.6723823
"1104","WASATCH COUNTY SHERIFF DEPT",-110.9983515,40.3629418
"1105","WEBER COUNTY SHERIFF DEPT",-111.9935989,41.2401901
"1106","WEST BOUNTIFUL POLICE DEPT",-111.9013875,40.8955595
"1107","ACCOMACK COUNTY SHERIFF DEPT",-75.6704206,37.7198927
"1108","ALBEMARLE  COUNTY POLICE DEPT",-78.5166218,38.0053496
"1109","ALBEMARLE COUNTY SHERIFF DEPT",-80.1974837,35.3487958
"1110","ALEXANDRIA SHERIFFS OFFICE",-77.0646527,38.7981291
"1111","ALLEGHANY COUNTY SHERIFF DEPT",-78.0171581,42.2124507
"1112","AMELIA COUNTY SHERIFF DEPT",-77.9803642,37.3424266
"1113","AMHERST COUNTY SHERIFF DEPT",-82.1358624,41.3462854
"1114","APPALACHIA POLICE DEPT",-82.7842658,36.9041362
"1115","ARLINGTON COUNTY POLICE DEPT",-77.083492,38.889979
"1116","ARLINGTON COUNTY SHERIFF DEPT",-80.654984,41.104265
"1117","AUGUSTA COUNTY SHERIFF OFFICE",-81.9606592,33.4646756
"1118","BIG STONE GAP POLICE DEPT",-82.7712227,36.8627959
"1119","BLAND COUNTY SHERIFF DEPT",-81.1154829,37.1000534
"1120","BLUEFIELD POLICE DEPT",-81.2636842,37.2353665
"1121","BOYDTON POLICE DEPT",-78.3886286,36.6676418
"1122","BROADWAY POLICE DEPT",-78.799013,38.612758
"1123","BRODNAX POLICE DEPARTMENT",-78.0313851,36.7065338
"1124","BUCHANAN COUNTY SHERIFFS OFFICE",-85.180531,33.8017415
"1125","CEDAR BLUFF POLICE DEPARTMENT",-85.6079821,34.2230432
"1126","CHARLES CITY COUNTY SHERIFF OFFICE",-77.071012,37.341122
"1127","CHARLOTTESVILLE POLICE DEPT",-78.4773544,38.0299325
"1128","CHESAPEAKE COUNTY SHERIFF DEPT",-75.787339,39.602382
"1129","CHESTERFIELD COUNTY POLICE DEPT",-77.5077624,37.3764616
"1130","CHINCOTEAGUE POLICE DEPT",-75.359905,37.9356629
"1131","CLARKE COUNTY SHERIFF DEPT",-88.7279831,32.0404439
"1132","CLINCHCO POLICE DEPT",-82.3578825,37.1600193
"1133","COEBURN POLICE DEPT",-82.4695722,36.9429321
"1134","COLONIAL BEACH POLICE DEPT",-76.9744424,38.2549886
"1135","CREWE POLICE DEPT",-78.1232936,37.174946
"1136","CULPEPER SHERIFF DEPT",-77.9960159,38.4741177
"1137","DAMASCUS POLICE DEPT",-92.4121399,35.359689
"1138","DANVILLE SHERIFF OFFICE",-79.391195,36.5870157
"1139","DICKENSON COUNTY SHERIFF DEPT",-82.4559845,37.1501067
"1140","DINWIDDIE COUNTY SHERIFF DEPT",-77.6536125,37.0769043
"1141","FAIRFAX CITY POLICE DEPT",-77.2998421,38.8517962
"1142","FAIRFAX COUNTY SHERIFF DEPT",-96.6235287,47.7704557
"1143","FALLS CHURCH POLICE DEPT",-77.1724663,38.8856445
"1144","FLUVANNA COUNTY SHERIFF DEPT",-78.2767169,37.8650367
"1145","FREDERICK CO FIRE MARSHAL'S OFFICE",-104.9371993,40.0991506
"1146","GALAX POLICE DEPT",-80.9254604,36.6644827
"1147","GATE CITY POLICE DEPT",70.606395,32.9853985
"1148","GILES COUNTY SHERIFF DEPT",-80.7349964,37.3265077
"1149","GLADE SPRING POLICE DEPT",-81.7715427,36.7896884
"1150","GLEN LYN POLICE DEPT",-80.8533475,37.3767551
"1151","GLOUCESTER  COUNTY SHERIFF DEPT",-75.1528942,39.8378761
"1152","GOOCHLAND COUNTY SHERIFF OFFICE",-77.884215,37.682747
"1153","GREENSVILLE COUNTY SHERIFF DEPT",NA,NA
"1154","GROTTOES POLICE DEPT",-78.8274058,38.2660889
"1155","GRUNDY POLICE DEPT",-88.4231502,41.3570005
"1156","HALIFAX  COUNTY SHERIFF DEPT",-77.5892901,36.3203163
"1157","HAMPTON UNIVERSITY POLICE DEPT",-86.1686376,39.8363286
"1158","HARRISONBURG POLICE DEPT",-78.8686068,38.4507423
"1159","HAYSI POLICE DEPT",-82.2947591,37.206549
"1160","HIGHLAND COUNTY SHERIFF DEPT",-83.6170241,39.2380846
"1161","HILLSVILLE POLICE DEPT",-80.7353791,36.7632534
"1162","HOMELAND SECURITY INVESTIGATIONS",-91.6807795,41.9420624
"1163","ISLE OF WIGHT COUNTY SHERIFF DEPT",-76.708018,36.90888
"1164","JAMES CITY COUNTY POLICE DEPT",-76.7442297,37.2572746
"1165","JAMES MADISON UNIVERSITY POLICE",-78.8755724,38.4412421
"1166","KENBRIDGE POLICE DEPT",-78.1185498,36.9601481
"1167","KING AND QUEEN COUNTY SHERIFF DEPT",-76.8772103,37.6704932
"1168","KING GEORGE COUNTY SHERIFF DEPT",-77.1485163,38.2372863
"1169","KING WILLIAM COUNTY SHERIFF DEPT",-77.1485163,37.7372121
"1170","LACROSSE POLICE DEPT",-78.0923904,36.6944786
"1171","LAW ENF FIRE MARSHALL ACADEMY",NA,NA
"1172","LONGWOOD UNIVERSITY POLICE DEPT",-81.3384011,28.7030519
"1173","LOUDOUN COUNTY SHERIFF DEPT",-77.5568659,39.1027191
"1174","LUNENBURG COUNTY SHERIFF DEPT",NA,NA
"1175","MANASSAS CITY POLICE DEPT",-77.5165311,38.7629772
"1176","MANASSAS PARK CITY POLICE DEPT",-77.472331,38.7814553
"1177","MATHEWS COUNTY SHERIFF DEPT",-76.3128226,37.4375412
"1178","MIDDLESEX COUNTY SHERIFF DEPT",-71.3142324,42.6387491
"1179","MIDDLETOWN POLICE DEPARTMENT",-84.4012279,39.5192017
"1180","NELSON COUNTY SHERIFFS  OFFICE",-78.869691,37.7604065
"1181","NEW KENT COUNTY SHERIFF DEPT",-76.9783905,37.516506
"1182","NEW RIVER VALLEY REGIONAL  JAIL",NA,NA
"1183","NEWPORT NEWS POLICE DEPT",-76.4497254,37.029868
"1184","NORTHAMPTON SHERIFF DEPT",-75.9360772,37.3496388
"1185","NORTHUMBERLAND COUNTY SHERIFF DEPT",-76.7947627,40.8617251
"1186","NOTTOWAY COUNTY SHERIFF DEPT",-78.0801451,37.1248642
"1187","OLD DOMINION UNIVERSITY POLICE DEPT",-76.3053804,36.8887078
"1188","PATRICK COUNTY SHERIFF DEPT",-77.4129948,39.4137581
"1189","PETERSBURG POLICE DEPT",-77.4024988,37.2311067
"1190","PITTSYLVANIA COUNTY SHERIFF DEPT",-79.4703885,36.7440186
"1191","PORTSMOUTH SHERIFF DEPT",-1.083333,50.816667
"1192","POUND POLICE DEPARTMENT",-82.603578,37.1234641
"1193","PRINCE EDWARD COUNTY SHERIFF DEPT",NA,NA
"1194","PRINCE WILLIAM COUNTY SHERIFF DEPT",-77.4791513,38.751569
"1195","PULASKI POLICE DEPT",-76.125868,43.570389
"1196","QUANTICO POLICE DEPT",-77.290961,38.522292
"1197","RADFORD POLICE DEPT",-80.5823184,37.1314006
"1198","RADFORD SHERIFF DEPT",-80.5781832,37.1308298
"1199","RICHLANDS POLICE DEPT",-77.5440557,34.9022649
"1200","ROANOKE CITY SHERIFF DEPT",-79.947297,37.271168
"1201","ROCKY MOUNT POLICE DEPT",-77.7989289,35.9398544
"1202","RUSSELL COUNTY SHERIFF DEPT",-82.0797237,36.9031483
"1203","SALTVILLE POLICE DEPT",-81.7645042,36.8793371
"1204","SHENANDOAH COUNTY SHERIFF DEPT",-78.1944446,38.9181671
"1205","SHENANDOAH POLICE DEPT",-95.453528,30.185262
"1206","SHENANDOAH VALLEY AIRPORT POLICE",-78.8497485,38.4834568
"1207","SMYTH COUNTY SHERIFF DEPT",-81.5090569,36.8260707
"1208","SOUTH BOSTON POLICE DEPT",-78.9107764,36.7158429
"1209","SOUTH HILL POLICE DEPT",109.1222199,21.4216825
"1210","SOUTHAMPTON COUNTY SHERIFF DEPT",-77.0676382,36.7142195
"1211","SOUTHSIDE VIRGINIA TNG CENTER",-77.451267,37.21571
"1212","SPOTSYLVANIA COUNTY SHERIFF DEPT",-77.497896,38.2450959
"1213","STAFFORD COUNTY SHERIFF'S  OFFICE",-77.4123502,38.4223269
"1214","STANLEY POLICE DEPT",-81.0948782,35.3574044
"1215","STEPHENS CITY POLICE DEPT",-78.2187368,39.0863643
"1216","SW VIRGINIA COMM COLLEGE POLICE",-77.4533454,37.5481822
"1217","TIMBERVILLE POLICE DEPT",-78.7773326,38.6306311
"1218","UNIV OF VA POLICE DEPT",-80.414779,37.2192359
"1219","US CIA SECURITY PROTECTIVE SERVICE",NA,NA
"1220","US CUSTOMS AND BORDER PROTECTION",-147.8675539,64.8176404
"1221","US DHS CBP ARLINGTON OTIA",NA,NA
"1222","US DHS INVESTIGATION STERLING",NA,NA
"1223","US DOJ ATF STERLING",NA,NA
"1224","US DOJ DEA LORTON",-77.2277603,38.704282
"1225","US IMMIGRATION AND CUSTOMS ENF",-122.401627,37.7962617
"1226","USDA FOREST SERVICE LEI ARLINGTON",-77.1067698,38.8799697
